document_id,url,doc_type,source_file,qualifies,reason,generic_authority_matches,specific_authority_matches,vesting_clauses
1627,https://www.presidency.ucsb.edu/documents/executive-order-12792-national-commission-americas-urban-families,executive_order,4_28_2026_build_dev.csv,false,specific authority cited,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]","[{""rule"": ""named_act"", ""text"": ""the Federal Advisory Committee Act""}]","[""By the authority vested in me as President by the Constitution and the laws of the United States of America, and in order to establish, in accordance with the provisions of the of the Federal Advisory Committee Act, as amended a commission on America's urban families,""]"
1628,https://www.presidency.ucsb.edu/documents/executive-order-12791-nuclear-cooperation-with-euratom,executive_order,4_28_2026_build_dev.csv,false,specific authority cited,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]","[{""rule"": ""legal_section"", ""text"": ""section 1""}, {""rule"": ""legal_section"", ""text"": ""section 1""}, {""rule"": ""named_act"", ""text"": ""the Atomic Energy Act of 1954""}, {""rule"": ""referenced_act"", ""text"": ""such Act""}]","[""By the authority vested in me as President by the Constitution and the laws of the United States of America, including section 126(a)(2) of the Atomic Energy Act of 1954, as amended (a)(2)), and having determined that, upon the expiration of the period specified in the first proviso to section 126(a)(2) of such Act and extended for 12-month periods by Executive Orders Nos. 12193, 12295, 12351, 12409, 12463, 12506, 12554, 12587, 12629, 12670, 12706, and 12753, failure to continue peaceful nuclear cooperation with the European Atomic Energy Community would be seriously prejudicial to the achievement of United States non-proliferation objectives and would otherwise jeopardize the common defense and security of the United States, and having notified the Congress of this determination,""]"
1629,https://www.presidency.ucsb.edu/documents/executive-order-12790-amending-the-order-establishing-the-southwest-asia-service-medal,executive_order,4_28_2026_build_dev.csv,false,specific authority cited,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]","[{""rule"": ""executive_order"", ""text"": ""Executive Order No. 12754""}, {""rule"": ""commander_in_chief"", ""text"": ""Commander in Chief""}]","[""By the authority vested in me as President by the Constitution and the laws of the United States of America, including my authority as Commander in Chief of the Armed Forces of the United States, it is herby ordered that Executive Order No. 12754 of March 12, 1991,""]"
1630,https://www.presidency.ucsb.edu/documents/executive-order-12789-delegation-reporting-functions-under-the-immigration-reform-and,executive_order,4_28_2026_build_dev.csv,false,specific authority cited,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States of America""}]","[{""rule"": ""legal_section"", ""text"": ""section 3""}, {""rule"": ""legal_title"", ""text"": ""title 3""}, {""rule"": ""public_law"", ""text"": ""Public Law 99-603""}, {""rule"": ""named_act"", ""text"": ""Control Act of 1986""}, {""rule"": ""named_act"", ""text"": ""Reform Act""}]","[""By the authority vested in me as President by the Constitution and laws of the United States of America, including section 301 of title 3, United States Code, and title IV of the Immigration Reform and Control Act of 1986, Public Law 99-603 (\""Reform Act\""),""]"
1631,https://www.presidency.ucsb.edu/documents/executive-order-12788-defense-economic-adjustment-program,executive_order,4_28_2026_build_dev.csv,false,specific authority cited,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]","[{""rule"": ""legal_section"", ""text"": ""section 4""}, {""rule"": ""public_law"", ""text"": ""Public Law 101-510""}, {""rule"": ""named_act"", ""text"": ""Stabilization Act of 1990""}, {""rule"": ""named_act"", ""text"": ""the National Defense Authorization Act""}]","[""By the authority vested in me as President by the Constitution and the laws of the United States of America, including and the Defense Economic Adjustment, Diversification, Conversion, and Stabilization Act of 1990, enacted as Division D, section 4001 et seq., of the National Defense Authorization Act for Fiscal Year 1991, Public Law 101-510, and to provide coordinated Federal economic adjustment assistance necessitated by changes in Department of Defense activities,""]"
1632,https://www.presidency.ucsb.edu/documents/executive-order-12787-the-order-succession-officers-act-secretary-defense,executive_order,4_28_2026_build_dev.csv,false,specific authority cited,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]","[{""rule"": ""legal_section"", ""text"": ""section 3""}, {""rule"": ""legal_title"", ""text"": ""title 5""}]","[""By the authority vested in me as President by the Constitution and the laws of the United States of America, including section 3347 of title 5, United States Code,""]"
1633,https://www.presidency.ucsb.edu/documents/executive-order-12786-adjustments-certain-rates-pay-and-allowances,executive_order,4_28_2026_build_dev.csv,false,specific authority cited,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]","[{""rule"": ""legal_section"", ""text"": ""section 7""}, {""rule"": ""legal_section"", ""text"": ""section 3""}, {""rule"": ""legal_section"", ""text"": ""section 5""}, {""rule"": ""legal_section"", ""text"": ""section 6""}, {""rule"": ""legal_section"", ""text"": ""section 3""}, {""rule"": ""legal_section"", ""text"": ""section 3""}, {""rule"": ""legal_section"", ""text"": ""section 6""}, {""rule"": ""legal_section"", ""text"": ""section 3""}, {""rule"": ""legal_section"", ""text"": ""section 1""}, {""rule"": ""legal_section"", ""text"": ""sections 5""}, {""rule"": ""legal_section"", ""text"": ""section 4""}, {""rule"": ""legal_title"", ""text"": ""title 2""}, {""rule"": ""legal_title"", ""text"": ""title 3""}, {""rule"": ""legal_title"", ""text"": ""title 5""}, {""rule"": ""legal_title"", ""text"": ""title 28""}, {""rule"": ""public_law"", ""text"": ""Public Law 101""}, {""rule"": ""public_law"", ""text"": ""Public Law 101""}, {""rule"": ""public_law"", ""text"": ""Public Law 101""}, {""rule"": ""public_law"", ""text"": ""Public Law 102""}, {""rule"": ""public_law"", ""text"": ""Public Law 102""}, {""rule"": ""public_law"", ""text"": ""Public Law 102""}, {""rule"": ""named_act"", ""text"": ""the Federal Employees Pay Comparability Act of 1990""}]","[""By the authority vested in me as President by the Constitution and the laws of the United States of America, including section 704 of Public Law 101 - 194; section 302 of the Federal Employees Pay Comparability Act of 1990, as incorporated in section 529 of Public Law 101 - 509; section 633 of Public Law 101 - 509; section 301(a) of Public Law 102 - 40; section 305 of Public Law 102 - 140; section 601 of Public Law 102 - 190; section 31 of title 2, United States Code; section 104 of title 3, United States Code; sections 5303, 5318, and 5382 of title 5, United States Code; and section 461(a) of title 28, United States Code,""]"
1634,https://www.presidency.ucsb.edu/documents/executive-order-12785-extending-the-presidents-education-policy-advisory-committee,executive_order,4_28_2026_build_dev.csv,false,specific authority cited,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]","[{""rule"": ""usc"", ""text"": ""5 U.S.C.""}, {""rule"": ""named_act"", ""text"": ""the Federal Advisory Committee Act""}]","[""By the authority vested in me as President by the Constitution and the laws of the United States of America, including the Federal Advisory Committee Act, as amended (5 U.S.C. App.), and in order to extend the President's Education Policy Advisory Committee,""]"
1635,https://www.presidency.ucsb.edu/documents/executive-order-12784-delegation-authority-regarding-the-naval-petroleum-and-oil-shale,executive_order,4_28_2026_build_dev.csv,false,specific authority cited,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]","[{""rule"": ""legal_section"", ""text"": ""section 3""}, {""rule"": ""legal_section"", ""text"": ""sections 7""}, {""rule"": ""legal_title"", ""text"": ""title 3""}, {""rule"": ""legal_title"", ""text"": ""title 10""}]","[""By the authority vested in me as President by the Constitution and the laws of the United States of America, including section 301 of title 3 and sections 7427 and 7428 of title 10 of the United States Code, and in order to meet the goals and requirements of the Naval Petroleum and Oil Shale Reserves,""]"
1636,https://www.presidency.ucsb.edu/documents/executive-order-12783-extending-the-presidents-council-rural-america,executive_order,4_28_2026_build_dev.csv,true,generic authority only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]",[],"[""By the authority vested in me as President by the Constitution and the laws of the United States of America, and in order to extend the President's Council on Rural America,""]"
1637,https://www.presidency.ucsb.edu/documents/executive-order-12782-amending-executive-order-no-12594,executive_order,4_28_2026_build_dev.csv,false,specific authority cited,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]","[{""rule"": ""executive_order"", ""text"": ""Executive Order No. 12594""}]","[""By the authority vested in me as President by the Constitution and the laws of the United States of America, and in order to amend Executive Order No. 12594,""]"
1638,https://www.presidency.ucsb.edu/documents/executive-order-12781-delegation-functions-and-authorities-development-requirements-and,executive_order,4_28_2026_build_dev.csv,false,specific authority cited,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]","[{""rule"": ""usc"", ""text"": ""22 U.S.C.""}, {""rule"": ""usc"", ""text"": ""8 U.S.C.""}, {""rule"": ""usc"", ""text"": ""16 U.S.C.""}, {""rule"": ""legal_section"", ""text"": ""section 3""}, {""rule"": ""legal_section"", ""text"": ""section 2""}, {""rule"": ""legal_section"", ""text"": ""sections 4""}, {""rule"": ""legal_section"", ""text"": ""section 3""}, {""rule"": ""legal_title"", ""text"": ""title 10""}, {""rule"": ""legal_title"", ""text"": ""title 3""}, {""rule"": ""statutes_at_large"", ""text"": ""30 Stat. 11""}, {""rule"": ""named_act"", ""text"": ""the Financial Reports Act of 1988""}, {""rule"": ""named_act"", ""text"": ""Nationality Act""}, {""rule"": ""referenced_act"", ""text"": ""the Act""}]","[""By the authority vested in me as President by the Constitution and the laws of the United States of America, including section 3603 of the Financial Reports Act of 1988 (22 U.S.C. 5351 et seq.), section 274A(d) (2) and (4) of the Immigration and Nationality Act (\""Act\""), as amended (8 U.S.C. 1324a(d) (2) and (4)), sections 4561, 6082, and 9561 of title 10 of the United States Code, the Act of June 14, 1987, ch. 2, 30 Stat. 11, 36 (16 U.S.C. 473), section 301 of title 3 of the United States Code, and in order to: (1) delegate functions concerning discussions with foreign governments to improve access by U.S. banking and financial organizations; (2) delegate authority concerning a national employment verification system; (3) delegate authority concerning the development of requirements and regulations for a uniform military ration; and (4) correct the title of the Nez Perce National Forest,""]"
1639,https://www.presidency.ucsb.edu/documents/executive-order-12780-federal-agency-recycling-and-the-council-federal-recycling-and,executive_order,4_28_2026_build_dev.csv,false,specific authority cited,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]","[{""rule"": ""public_law"", ""text"": ""Public Law 89""}, {""rule"": ""public_law"", ""text"": ""Public Law 94""}, {""rule"": ""statutes_at_large"", ""text"": ""79 Stat. 997""}, {""rule"": ""statutes_at_large"", ""text"": ""90 Stat. 2795""}, {""rule"": ""named_act"", ""text"": ""the Solid Waste Disposal Act""}, {""rule"": ""named_act"", ""text"": ""Recovery Act""}]","[""by the authority vested in me as President by the Constitution and the laws of the United States of America, including the Solid Waste Disposal Act, Public Law 89 - 272, 79 Stat. 997, as amended by the Resource Conservation and Recovery Act (\""RCRA\""), Public Law 94 - 580, 90 Stat. 2795 (1976),""]"
1640,https://www.presidency.ucsb.edu/documents/executive-order-12779-prohibiting-certain-transactions-with-respect-haiti,executive_order,4_28_2026_build_dev.csv,false,specific authority cited,"[{""rule"": ""presidential_title_invocation"", ""text"": ""I, George Bush, President of the United States of America""}, {""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]","[{""rule"": ""usc"", ""text"": ""50 U.S.C.""}, {""rule"": ""usc"", ""text"": ""50 U.S.C.""}, {""rule"": ""legal_section"", ""text"": ""section 3""}, {""rule"": ""legal_title"", ""text"": ""title 3""}, {""rule"": ""named_act"", ""text"": ""the International Emergency Economic Powers Act""}, {""rule"": ""named_act"", ""text"": ""the National Emergencies Act""}, {""rule"": ""executive_order"", ""text"": ""Executive Order No. 12775""}]","[""By the authority vested in me as President by the Constitution and the laws of the United States of America, including the International Emergency Economic Powers Act (50 U.S.C. 1701 et seq.), the National Emergencies Act (50 U.S.C. 1601 et seq.), and section 301 of title 3 of the United States Code, and in view of Resolution MRE/RES. 2/91, adopted by the Ad Hoc Meeting of Ministers of Foreign Affairs of the Organization of American States on October 8, 1991, and in order to take additional steps with respect to the national emergency declared in Executive Order No. 12775 of October 4, 1991, I, George Bush, President of the United States of America, find that the grave events in the Republic of Haiti that are continuing to disrupt the legitimate exercise of power by the democratically elected government of that country continue to constitute an unusual and extraordinary threat to the national security, foreign policy, and economy of the United States,""]"
1641,https://www.presidency.ucsb.edu/documents/executive-order-12778-civil-justice-reform,executive_order,4_28_2026_build_dev.csv,false,specific authority cited,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]","[{""rule"": ""legal_section"", ""text"": ""section 3""}, {""rule"": ""legal_title"", ""text"": ""title 28""}, {""rule"": ""legal_title"", ""text"": ""title 3""}, {""rule"": ""legal_chapter"", ""text"": ""chapter 31""}]","[""by the authority vested in me as President by the Constitution and the laws of the United States of America, including chapter 31 of title 28, United States Code, and section 301 of title 3, United States Code, and in order to facilitate the just and efficient resolution of civil claims involving the United States Government, to encourage the filing of only meritorious civil claims, to improve legislative and regulatory drafting to reduce needless litigation, to promote fair and prompt adjudication before administrative tribunals, and to provide a model for similar reforms of litigation practices in the private sector and in various states,""]"
1642,https://www.presidency.ucsb.edu/documents/executive-order-12777-implementation-section-311-the-federal-water-pollution-control-act,executive_order,4_28_2026_build_dev.csv,false,specific authority cited,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]","[{""rule"": ""usc"", ""text"": ""33 U.S.C.""}, {""rule"": ""legal_section"", ""text"": ""Section 3""}, {""rule"": ""legal_section"", ""text"": ""Section 3""}, {""rule"": ""legal_title"", ""text"": ""Title 3""}, {""rule"": ""public_law"", ""text"": ""Public Law 101""}, {""rule"": ""named_act"", ""text"": ""the Federal Water Pollution Control Act""}, {""rule"": ""named_act"", ""text"": ""the Oil Pollution Act of 1990""}]","[""By authority vested in me as President by the Constitution and the laws of the United States of America, including Section 311 of the Federal Water Pollution Control Act, (\""FWPCA\"") (33 U.S.C. 1321), as amended by the Oil Pollution Act of 1990 (Public Law 101 - 380) (\""OPA\""), and by Section 301 of Title 3 of the United States Code,""]"
1643,https://www.presidency.ucsb.edu/documents/executive-order-12776-extending-the-national-defense-service-medal-members-the-reserve,executive_order,4_28_2026_build_dev.csv,false,specific authority cited,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]","[{""rule"": ""commander_in_chief"", ""text"": ""Commander in Chief""}]","[""By the authority vested in me as President by the Constitution and the laws of the United States of America, and as Commander in Chief of the Armed Forces of the United States,""]"
1646,https://www.presidency.ucsb.edu/documents/executive-order-12773-amending-executive-order-10480,executive_order,4_28_2026_build_dev.csv,false,specific authority cited,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]","[{""rule"": ""usc"", ""text"": ""50 U.S.C.""}, {""rule"": ""named_act"", ""text"": ""the Defense Production Act of 1950""}, {""rule"": ""referenced_act"", ""text"": ""the Act""}]","[""By the authority vested in me as President by the Constitution and the laws of the United States of America, including the Defense Production Act of 1950, as amended (50 U.S.C. 2601 et seq.) (\""Act\""), and in order to transfer the responsibilities of the General Services Administration as authorized under the Act,""]"
1647,https://www.presidency.ucsb.edu/documents/executive-order-12772-waiver-under-the-trade-act-1974-with-respect-romania,executive_order,4_28_2026_build_dev.csv,false,specific authority cited,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]","[{""rule"": ""usc"", ""text"": ""19 U.S.C.""}, {""rule"": ""legal_section"", ""text"": ""section 4""}, {""rule"": ""legal_section"", ""text"": ""section 4""}, {""rule"": ""legal_section"", ""text"": ""section 4""}, {""rule"": ""named_act"", ""text"": ""the Trade Act of 1974""}, {""rule"": ""referenced_act"", ""text"": ""the Act""}]","[""By the authority vested in me as President by the Constitution and the laws of the United States of America, including section 402(c)(2) of the Trade Act of 1974, as amended (\""Act\"") (19 U.S.C. 2432(c)(2)), which continues to apply to Romania pursuant to section 402(d), and having made the report to the Congress required by section 402(c)(2) of the Act,""]"
1648,https://www.presidency.ucsb.edu/documents/executive-order-12771-revoking-earlier-orders-with-respect-kuwait,executive_order,4_28_2026_build_dev.csv,false,specific authority cited,"[{""rule"": ""presidential_title_invocation"", ""text"": ""I, George Bush, President of the United States of America""}, {""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]","[{""rule"": ""usc"", ""text"": ""50 U.S.C.""}, {""rule"": ""usc"", ""text"": ""50 U.S.C.""}, {""rule"": ""usc"", ""text"": ""22 U.S.C.""}, {""rule"": ""legal_section"", ""text"": ""section 3""}, {""rule"": ""legal_title"", ""text"": ""title 3""}, {""rule"": ""named_act"", ""text"": ""the International Emergency Economic Powers Act""}, {""rule"": ""named_act"", ""text"": ""the National Emergencies Act""}, {""rule"": ""named_act"", ""text"": ""the United Nations Participation Act""}, {""rule"": ""executive_order"", ""text"": ""Executive Order No. 12723""}, {""rule"": ""executive_order"", ""text"": ""Executive Order No. 12725""}]","[""By the authority vested in me as President by the Constitution and the laws of the United States of America, including the International Emergency Economic Powers Act (50 U.S.C. 1701 et seq.), the National Emergencies Act (50 U.S.C. 1601 et seq.), section 301 of title 3 of the United States Code, and the United Nations Participation Act (22 U.S.C. 287c), I, George Bush, President of the United States of America, find that the expulsion from Kuwait of Iraq's occupation forces, the restoration of Kuwait to its citizens, and the reinstatement of the lawful Government of Kuwait eliminate the need for Executive Order No. 12723 of August 2, 1990, entitled \""Blocking Kuwaiti Government Property,\"" and Executive Order No. 12725 of August 9, 1990, entitled \""Blocking Kuwaiti Government Property and Prohibiting Transactions With Kuwait.\"" Those orders were issued to protect the assets of the Government of Kuwait which were subject to United States jurisdiction, and to prevent the transfer of benefits by United States persons to Iraq based upon its invasion of Kuwait.""]"
1649,https://www.presidency.ucsb.edu/documents/executive-order-12770-metric-usage-federal-governmental-programs,executive_order,4_28_2026_build_dev.csv,false,specific authority cited,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]","[{""rule"": ""usc"", ""text"": ""15 U.S.C.""}, {""rule"": ""legal_section"", ""text"": ""section 5""}, {""rule"": ""public_law"", ""text"": ""Public Law 94""}, {""rule"": ""public_law"", ""text"": ""Public Law 100""}, {""rule"": ""named_act"", ""text"": ""the Metric Conversion Act of 1975""}, {""rule"": ""named_act"", ""text"": ""the Metric Conversion Act""}, {""rule"": ""named_act"", ""text"": ""Competitiveness Act of 1988""}, {""rule"": ""named_act"", ""text"": ""Competitiveness Act""}]","[""By the authority vested in me as President by the Constitution and the laws of the United States of America, including the Metric Conversion Act of 1975, Public Law 94 - 168 (15 U.S.C. 205a et seq.) (\""the Metric Conversion Act\""), as amended by section 5164 of the Omnibus Trade and Competitiveness Act of 1988, Public Law 100 - 418 (\""the Trade and Competitiveness Act\""), and in order to implement the congressional designation of the metric system of measurement as the preferred system of weights and measures for United States trade and commerce,""]"
1650,https://www.presidency.ucsb.edu/documents/executive-order-12769-implementation-section-311a-the-comprehensive-anti-apartheid-act,executive_order,4_28_2026_build_dev.csv,false,specific authority cited,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]","[{""rule"": ""legal_section"", ""text"": ""section 3""}, {""rule"": ""legal_section"", ""text"": ""section 3""}, {""rule"": ""legal_section"", ""text"": ""sections 5""}, {""rule"": ""legal_title"", ""text"": ""title 3""}, {""rule"": ""public_law"", ""text"": ""Public Law 99""}, {""rule"": ""named_act"", ""text"": ""the Comprehensive Anti-Apartheid Act of 1986""}, {""rule"": ""referenced_act"", ""text"": ""the Act""}, {""rule"": ""referenced_act"", ""text"": ""the Act""}, {""rule"": ""referenced_act"", ""text"": ""the Act""}]","[""By the authority vested in me as President by the Constitution and the laws of the United States of America, including the Comprehensive Anti-Apartheid Act of 1986 (Public Law 99 - 440), as amended (\""the Act\""), and section 301 of title 3 of the United States Code, and having concluded that the Government of South Africa has taken all of the steps specified in section 311(a) of the Act, and, therefore, that title III and sections 501(c) and 504(b) of the Act have terminated,""]"
1651,https://www.presidency.ucsb.edu/documents/executive-order-12768-extension-the-presidents-council-advisors-science-and-technology,executive_order,4_28_2026_build_dev.csv,true,generic authority only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]",[],"[""By the authority vested in me as President by the Constitution and the laws of the United States of America, and in order to extend the President's Council of Advisors on Science and Technology,""]"
1652,https://www.presidency.ucsb.edu/documents/executive-order-12767-amendments-the-manual-for-courts-martial-united-states-1984,executive_order,4_28_2026_build_dev.csv,false,specific authority cited,"[{""rule"": ""constitution"", ""text"": ""the Constitution of the United States of America""}]","[{""rule"": ""legal_title"", ""text"": ""title 10""}, {""rule"": ""legal_chapter"", ""text"": ""chapter 47""}, {""rule"": ""executive_order"", ""text"": ""Executive Order No. 12473""}, {""rule"": ""executive_order"", ""text"": ""Executive Order No. 12484""}, {""rule"": ""executive_order"", ""text"": ""Executive Order No. 12586""}, {""rule"": ""executive_order"", ""text"": ""Executive Order No. 12708""}]","[""By the authority vested in me as President by the Constitution of the United States of America and by chapter 47 of title 10 of the United States Code (Uniform Code of Military Justice), in order to prescribe amendments to the Manual for Courts-Martial, United States, 1984, prescribed by Executive Order No. 12473, as amended by Executive Order No. 12484, Executive Orfer No. 12550, Executive Order No. 12586, and Executive Order No. 12708,""]"
1653,https://www.presidency.ucsb.edu/documents/executive-order-12766-european-bank-for-reconstruction-and-development-and-european-space,executive_order,4_28_2026_build_dev.csv,false,specific authority cited,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]","[{""rule"": ""usc"", ""text"": ""5 U.S.C.""}, {""rule"": ""legal_section"", ""text"": ""section 5""}, {""rule"": ""public_law"", ""text"": ""Public Law 101-513""}, {""rule"": ""statutes_at_large"", ""text"": ""104 Stat. 1979""}, {""rule"": ""named_act"", ""text"": ""the International Organizations Immunities Act""}, {""rule"": ""named_act"", ""text"": ""Development Act""}, {""rule"": ""named_act"", ""text"": ""Related Programs Appropriations Act""}, {""rule"": ""executive_order"", ""text"": ""Executive Order No. 11760""}]","[""By the authority vested in me as President by the Constitution and the laws of the United States of America, including the International Organizations Immunities Act Reorganization Plan No. 4 of 1965 (5 U.S.C. App.), the European Bank for Reconstruction and Development Act, as incorporated in section 562 of the Foreign Operations, Export Financing, and Related Programs Appropriations Act, 1991 (Public Law 101-513, 104 Stat. 1979, 2034) (the \""Act\""), and Executive Order No. 11760, and in order to facilitate U.S. participation in the European Bank for Reconstruction and Development and the European Space Agency,""]"
1656,https://www.presidency.ucsb.edu/documents/executive-order-12763-facilitating-the-operation-the-advisory-commission-conferences-ocean,executive_order,4_28_2026_build_dev.csv,false,specific authority cited,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]","[{""rule"": ""legal_section"", ""text"": ""section 3""}, {""rule"": ""legal_section"", ""text"": ""section 1""}, {""rule"": ""legal_title"", ""text"": ""title 3""}, {""rule"": ""named_act"", ""text"": ""the Shipping Act of 1984""}]","[""By the authority vested in me as President by the Constitution and the laws of the United States of America, including section 301 of title 3, United States Code, and in order to facilitate the operation of the Advisory Commission on Conferences in Ocean Shipping (\""Commission\""), established by section 18 of the Shipping Act of 1984 (d)),""]"
1657,https://www.presidency.ucsb.edu/documents/executive-order-12762-amendment-relating-basic-allowance-for-quarters,executive_order,4_28_2026_build_dev.csv,false,specific authority cited,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]","[{""rule"": ""legal_section"", ""text"": ""section 4""}, {""rule"": ""legal_title"", ""text"": ""title 37""}]","[""By the authority vested in me as President by the Constitution and the laws of the United States of America, and in accordance with section 403(j)(1) of title 37 of the United States Code,""]"
1658,https://www.presidency.ucsb.edu/documents/executive-order-12761-establishment-the-presidents-environment-and-conservation-challenge,executive_order,4_28_2026_build_dev.csv,false,specific authority cited,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]","[{""rule"": ""public_law"", ""text"": ""Public Law 101-619""}, {""rule"": ""statutes_at_large"", ""text"": ""104 Stat. 3325""}, {""rule"": ""named_act"", ""text"": ""the National Environmental Policy Act of 1969""}, {""rule"": ""named_act"", ""text"": ""the Environmental Quality Improvement Act of 1970""}, {""rule"": ""named_act"", ""text"": ""the National Environmental Education Act""}]","[""By the authority vested in me as President by the Constitution and the laws of the United States of America, and in order to establish, in accordance with the goals and purposes of the National Environmental Policy Act of 1969, as amended et seq.), the Environmental Quality Improvement Act of 1970, as amended et seq.), and the National Environmental Education Act, Public Law 101-619, 104 Stat. 3325 (1990), an awards program to raise environmental awareness and to recognize outstanding achievements in the United States and in its territories in the areas of conservation and environmental protection by both the public and private sectors,""]"
1659,https://www.presidency.ucsb.edu/documents/executive-order-12760-presidents-commission-executive-exchange,executive_order,4_28_2026_build_dev.csv,true,generic authority only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the Laws of the United States of America""}]",[],"[""By the authority vested in me as President by the Constitution and the Laws of the United States of America,""]"
1660,https://www.presidency.ucsb.edu/documents/executive-order-12759-federal-energy-management,executive_order,4_28_2026_build_dev.csv,false,specific authority cited,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]","[{""rule"": ""legal_section"", ""text"": ""section 2""}, {""rule"": ""legal_section"", ""text"": ""section 3""}, {""rule"": ""legal_title"", ""text"": ""title 3""}, {""rule"": ""public_law"", ""text"": ""Public Law 94-163""}, {""rule"": ""statutes_at_large"", ""text"": ""89 Stat. 871""}, {""rule"": ""named_act"", ""text"": ""Conservation Act""}, {""rule"": ""named_act"", ""text"": ""Cost Savings Act""}, {""rule"": ""named_act"", ""text"": ""Administrative Services Act""}]","[""By the authority vested in me as President by the Constitution and the laws of the United States of America, including the Energy Policy and Conservation Act, as amended (Public Law 94-163, 89 Stat. 871, et seq.), the Motor Vehicle Information and Cost Savings Act, as amended et seq.), section 205(a) of the Federal Property and Administrative Services Act, as amended (a)), and section 301 of title 3 of the United States Code,""]"
