child_id,parent_id,document_type,child_date,parent_date,document_embedding_score,document_embedding_rank,operative_embedding_score,operative_embedding_rank,operative_alignments,same_ordering_phrase,same_ordering_phrase_rank,same_ordering_phrase_alignments,segment_word_trigram_tfidf_score,segment_word_trigram_rank,segment_word_trigram_alignments,segment_text_reuse_words,segment_text_reuse_rank,segment_text_reuse_alignments,rrf_k,rrf_score,rrf_rank,selected_top_10,qwen_full_operative_score,qwen_full_operative_rank,qwen_full_model_calls,qwen_matched_pairs_score,qwen_matched_pairs_rank,qwen_matched_pair_limit,qwen_matched_model_calls
6,11326,memorandum,"June 24, 2015","April 07, 1980",0.4860498905181885,6,0.5209174603223801,1,"[[7, 0, 0.5540966391563416], [3, 0, 0.5393314957618713], [15, 0, 0.5385587215423584], [18, 0, 0.5268245935440063], [2, 0, 0.5215858221054077], [4, 0, 0.5196975469589233], [10, 0, 0.517921507358551], [6, 0, 0.5125194191932678], [5, 0, 0.5089066028594971], [17, 0, 0.5072140693664551], [1, 0, 0.5029133558273315], [11, 0, 0.49745872616767883], [0, 0, 0.4960353970527649], [14, 0, 0.49251002073287964], [12, 0, 0.4744624197483063], [13, 0, 0.4709435701370239], [8, 0, 0.4652971029281616], [19, 0, 0.4612593948841095], [16, 0, 0.4610368609428406], [9, 0, 0.4328710734844208], [20, 0, 0.24105842411518097]]",False,2,[],0.007301263221593556,22,"[[7, 0, 0.010045044313783296], [11, 0, 0.006903407789501099], [17, 0, 0.004955337561496273]]",0.0,2,"[[18, 0, 0.0], [19, 0, 0.0], [20, 0, 0.0]]",20,0.11688311688311688,8,True,0.00013268795737531036,6,2,0.0008559006382711232,6,8,1
6,22,memorandum,"June 24, 2015","September 16, 2003",0.45347511768341064,16,0.4927264153957367,9,"[[10, 7, 0.5409183502197266], [3, 6, 0.539756178855896], [7, 7, 0.529340922832489], [15, 2, 0.5285302400588989], [2, 0, 0.5248040556907654], [18, 2, 0.5127589106559753], [17, 1, 0.5120405554771423], [14, 2, 0.5051858425140381], [4, 6, 0.49350476264953613], [11, 7, 0.4894143342971802], [6, 2, 0.4813518524169922], [1, 0, 0.48095911741256714], [12, 2, 0.47801345586776733], [20, 3, 0.47683390974998474], [13, 2, 0.4754626154899597], [15, 5, 0.4753900170326233], [5, 0, 0.4617624878883362], [0, 2, 0.4580722749233246], [19, 6, 0.44714871048927307], [8, 2, 0.41698315739631653], [16, 2, 0.41264480352401733], [9, 2, 0.41050297021865845], [10, 4, 0.4087822437286377]]",True,1,"[[3, 1, [""shall establish""]], [4, 1, [""shall establish""]], [7, 4, [""shall report""]], [7, 7, [""shall report""]], [10, 4, [""shall report""]], [10, 7, [""shall report""]], [11, 4, [""shall report""]], [11, 7, [""shall report""]]]",0.024946275729047646,9,"[[20, 7, 0.02777219248482363], [9, 7, 0.024783262841721273], [14, 0, 0.022283371860598027]]",0.0,2,"[[20, 5, 0.0], [20, 6, 0.0], [20, 7, 0.0]]",20,0.11442006269592477,9,True,0.0003852679656120017,2,2,0.0021997978910803795,5,8,1
6,10,memorandum,"June 24, 2015","February 28, 2012",0.5434444546699524,2,0.4332835525274277,20,"[[17, 8, 0.5484292507171631], [7, 8, 0.5033653378486633], [5, 8, 0.4982227385044098], [3, 8, 0.4880220293998718], [10, 8, 0.4819253385066986], [18, 0, 0.4778556525707245], [11, 8, 0.46170616149902344], [15, 8, 0.4608135223388672], [18, 1, 0.4527428150177002], [2, 0, 0.45258280634880066], [1, 0, 0.4518824517726898], [9, 8, 0.4484504759311676], [19, 0, 0.44666334986686707], [13, 8, 0.4437845051288605], [4, 0, 0.43893253803253174], [6, 8, 0.4349084794521332], [12, 8, 0.4247998595237732], [18, 2, 0.42316296696662903], [14, 8, 0.4200231730937958], [8, 8, 0.41885870695114136], [0, 0, 0.40714389085769653], [10, 6, 0.4028829038143158], [15, 4, 0.4006352722644806], [16, 8, 0.38811004161834717], [5, 3, 0.35416388511657715], [2, 7, 0.35366562008857727], [17, 5, 0.3413779139518738], [20, 8, 0.3399569094181061]]",True,1,"[[18, 6, [""shall make""]]]",0.03950818463260792,3,"[[16, 7, 0.04701884052267008], [16, 4, 0.03770728811538253], [19, 7, 0.033798425259771156]]",0.0,2,"[[20, 6, 0.0], [20, 7, 0.0], [20, 8, 0.0]]",20,0.11393280632411068,10,True,0.00034568879345897585,3,2,0.005343256518244743,3,8,1
7,13,memorandum,"January 17, 2014","June 05, 2008",0.5217341184616089,8,0.5367812216281891,1,"[[11, 3, 0.6169082522392273], [10, 1, 0.5862231254577637], [7, 3, 0.5858049988746643], [8, 3, 0.5857889652252197], [9, 1, 0.5501419305801392], [3, 0, 0.5483670234680176], [2, 0, 0.5314721465110779], [12, 3, 0.5307873487472534], [6, 3, 0.5155999660491943], [10, 4, 0.513150691986084], [5, 1, 0.495960533618927], [4, 0, 0.4610879123210907], [9, 2, 0.4567413330078125], [1, 0, 0.4427720308303833], [0, 0, 0.42978256940841675]]",True,1,"[[2, 1, [""shall coordinate""]], [2, 2, [""shall coordinate""]], [11, 4, [""shall provide""]], [12, 4, [""shall provide""]]]",0.09671081011799927,1,"[[11, 3, 0.1292099830047527], [12, 3, 0.08950662551106042], [8, 3, 0.0714158218381847]]",10.666666666666666,1,"[[9, 0, 11.0], [9, 2, 11.0], [12, 3, 10.0]]",20,0.14285714285714285,1,True,0.0008426422718912363,7,1,0.0120537793263793,5,8,1
7,9786,memorandum,"January 17, 2014","December 16, 2005",0.600165605545044,1,0.5165342688560486,6,"[[4, 12, 0.5848686695098877], [8, 10, 0.5785594582557678], [4, 4, 0.5516558289527893], [9, 0, 0.5501986742019653], [10, 0, 0.5466046333312988], [3, 5, 0.5427792072296143], [4, 1, 0.5366678237915039], [7, 6, 0.5352779626846313], [8, 9, 0.5323910713195801], [5, 10, 0.5318142771720886], [3, 3, 0.528531014919281], [3, 11, 0.5234085917472839], [12, 12, 0.5206705331802368], [8, 8, 0.5201765298843384], [6, 5, 0.5179252624511719], [2, 12, 0.5093570351600647], [5, 7, 0.5042421817779541], [11, 6, 0.48430025577545166], [8, 13, 0.47040966153144836], [0, 0, 0.464161217212677], [5, 14, 0.44848111271858215], [1, 4, 0.4448285698890686], [9, 15, 0.38752615451812744], [2, 2, 0.3507283329963684]]",True,1,"[[3, 9, [""shall ensure""]], [3, 11, [""shall ensure""]], [9, 3, [""shall identify""]], [10, 3, [""shall identify""]], [11, 6, [""shall provide""]], [12, 6, [""shall provide""]]]",0.05819999975441296,2,"[[7, 6, 0.10377696816931595], [12, 8, 0.035941546878819876], [9, 15, 0.03488148421510308]]",3.3333333333333335,4,"[[9, 8, 10.0], [12, 13, 0.0], [12, 15, 0.0]]",20,0.1255827505827506,2,True,0.0002396868512732908,9,1,0.001782196224667132,10,8,1
7,22,memorandum,"January 17, 2014","September 16, 2003",0.4895269274711609,18,0.5078200697898865,7,"[[11, 7, 0.5704492330551147], [4, 2, 0.553902268409729], [3, 2, 0.5527715086936951], [6, 2, 0.5497646927833557], [7, 7, 0.534933865070343], [5, 2, 0.5344494581222534], [10, 7, 0.5335283279418945], [12, 7, 0.5332250595092773], [11, 4, 0.5329864025115967], [8, 2, 0.5312584042549133], [10, 6, 0.5036909580230713], [2, 2, 0.503402590751648], [8, 0, 0.48446813225746155], [2, 5, 0.48275017738342285], [9, 2, 0.47389400005340576], [1, 2, 0.4433954656124115], [2, 3, 0.43560487031936646], [10, 1, 0.4190409481525421], [0, 0, 0.41614556312561035]]",True,1,"[[4, 1, [""shall establish""]]]",0.03852761052444774,3,"[[11, 4, 0.0608450345903295], [12, 4, 0.028066654458362355], [8, 4, 0.02667114252465136]]",0.0,5,"[[12, 5, 0.0], [12, 6, 0.0], [12, 7, 0.0]]",20,0.12051529790660226,3,True,0.0026316740550100803,5,1,0.8198933005332947,1,8,1
7,10356,memorandum,"January 17, 2014","May 14, 1998",0.5570762157440186,3,0.5191015303134918,4,"[[4, 0, 0.561907947063446], [8, 0, 0.5513796210289001], [2, 0, 0.5505162477493286], [3, 0, 0.541307270526886], [6, 0, 0.5389633774757385], [9, 0, 0.5177819728851318], [12, 0, 0.505652129650116], [5, 0, 0.49382930994033813], [7, 0, 0.467533677816391], [10, 0, 0.3864516317844391], [0, 0, 0.3786280155181885], [11, 0, 0.35735762119293213], [1, 0, 0.34052765369415283]]",False,2,[],0.02226211985640005,8,"[[4, 0, 0.032566384158219455], [3, 0, 0.01850418692330657], [12, 0, 0.015715788487674125]]",0.0,5,"[[10, 0, 0.0], [11, 0, 0.0], [12, 0, 0.0]]",20,0.11738095238095238,4,True,0.00130450667347759,6,1,0.018530992325395346,4,8,2
7,9835,memorandum,"January 17, 2014","April 21, 2005",0.47854310274124146,23,0.5364501476287842,2,"[[10, 2, 0.5956250429153442], [10, 0, 0.5802011489868164], [10, 3, 0.5578954815864563], [9, 2, 0.5438874363899231], [7, 2, 0.5418615937232971], [3, 2, 0.5328236222267151], [6, 2, 0.5270235538482666], [2, 2, 0.5267214179039001], [4, 2, 0.5152232050895691], [0, 3, 0.5062241554260254], [10, 1, 0.5048103928565979], [12, 2, 0.49571263790130615], [1, 3, 0.48732903599739075], [5, 3, 0.47977709770202637], [8, 2, 0.4755439758300781], [11, 2, 0.4447214901447296]]",False,2,[],0.01739206934673566,13,"[[9, 2, 0.02257140516167752], [2, 2, 0.01817413886342801], [9, 0, 0.011430664015101448]]",0.0,5,"[[12, 1, 0.0], [12, 2, 0.0], [12, 3, 0.0]]",20,0.11575757575757575,5,True,0.0065388246439397335,2,1,0.011508150026202202,6,8,1
7,9690,memorandum,"January 17, 2014","September 08, 2007",0.5418469905853271,6,0.520511195063591,3,"[[10, 1, 0.6140992641448975], [9, 1, 0.5558618307113647], [10, 2, 0.5382699966430664], [10, 0, 0.5229968428611755], [8, 2, 0.5069594979286194], [4, 2, 0.48722705245018005], [0, 2, 0.48708468675613403], [3, 2, 0.4788592755794525], [7, 0, 0.4691789746284485], [5, 2, 0.4674733579158783], [6, 2, 0.4618724584579468], [2, 2, 0.45411205291748047], [12, 1, 0.4504786729812622], [1, 2, 0.4305887222290039], [11, 0, 0.40957435965538025]]",False,2,[],0.015265459006546555,15,"[[2, 0, 0.01726488071454048], [9, 1, 0.014762980738596767], [9, 0, 0.013768515566502413]]",0.0,5,"[[12, 0, 0.0], [12, 1, 0.0], [12, 2, 0.0]]",20,0.11204968944099379,6,True,0.004166256170719862,4,1,0.005911068990826607,8,8,1
7,9828,memorandum,"January 17, 2014","June 02, 2005",0.47958341240882874,22,0.48366327583789825,10,"[[10, 0, 0.5676308870315552], [9, 0, 0.5460689663887024], [7, 0, 0.5376975536346436], [9, 2, 0.5364712476730347], [12, 0, 0.5357159376144409], [4, 0, 0.5000490546226501], [2, 0, 0.49944353103637695], [3, 2, 0.49427610635757446], [0, 0, 0.49113550782203674], [9, 3, 0.4904751777648926], [8, 0, 0.4763110876083374], [11, 0, 0.4669899046421051], [6, 3, 0.4669564962387085], [5, 4, 0.4535561501979828], [9, 1, 0.4175379276275635], [9, 5, 0.378745436668396], [1, 0, 0.3765111267566681]]",True,1,"[[3, 3, [""shall ensure""]]]",0.026079577768530583,7,"[[9, 5, 0.04381785046080768], [6, 5, 0.019024779674810866], [6, 4, 0.015396103169973202]]",0.0,5,"[[12, 3, 0.0], [12, 4, 0.0], [12, 5, 0.0]]",20,0.11037037037037037,7,True,0.019419347867369652,1,1,0.004943688865751028,9,8,1
7,20,memorandum,"January 17, 2014","December 17, 2003",0.5214360952377319,9,0.4651980996131897,17,"[[9, 8, 0.5495074987411499], [10, 8, 0.5460382103919983], [8, 13, 0.5409227609634399], [12, 13, 0.5090568661689758], [6, 13, 0.5018463730812073], [10, 4, 0.4994068145751953], [6, 12, 0.4821088910102844], [11, 13, 0.47366833686828613], [9, 0, 0.47310948371887207], [2, 13, 0.4679428040981293], [3, 5, 0.46052318811416626], [10, 1, 0.4585527777671814], [10, 6, 0.4508354365825653], [4, 13, 0.44795721769332886], [5, 13, 0.4425411820411682], [7, 13, 0.4424915313720703], [10, 2, 0.43783384561538696], [0, 13, 0.4353138208389282], [1, 5, 0.419892817735672], [12, 10, 0.4174050986766815], [10, 9, 0.41181156039237976], [9, 11, 0.4056542217731476], [4, 7, 0.36453211307525635], [9, 3, 0.35581710934638977]]",True,1,"[[2, 1, [""shall coordinate""]], [2, 2, [""shall coordinate""]], [4, 5, [""shall establish""]], [6, 6, [""shall prepare""]], [11, 9, [""shall provide""]], [12, 9, [""shall provide""]]]",0.03521877517320982,4,"[[9, 6, 0.03584941969639702], [9, 8, 0.035838905776126896], [11, 13, 0.033968000047105575]]",3.3333333333333335,4,"[[9, 6, 10.0], [12, 11, 0.0], [12, 13, 0.0]]",20,0.11036036036036036,8,True,0.00017605620087124407,10,1,0.0067449901252985,7,8,1
7,9713,memorandum,"January 17, 2014","April 10, 2007",0.5488168001174927,4,0.5188257098197937,5,"[[9, 2, 0.6321431994438171], [10, 2, 0.6184543371200562], [0, 0, 0.51533442735672], [4, 2, 0.5123825073242188], [3, 2, 0.5054166913032532], [12, 2, 0.4995664954185486], [2, 2, 0.4986024796962738], [4, 1, 0.49550455808639526], [8, 2, 0.49226224422454834], [6, 2, 0.4791094660758972], [7, 2, 0.4336094260215759], [5, 2, 0.4069709777832031], [1, 0, 0.3888480067253113], [11, 2, 0.3871781826019287]]",True,1,"[[3, 2, [""shall ensure""]]]",0.015192619198629112,16,"[[10, 2, 0.02113207091495343], [9, 2, 0.015127571139857833], [2, 0, 0.00931821554107608]]",0.0,5,"[[12, 0, 0.0], [12, 1, 0.0], [12, 2, 0.0]]",20,0.10777777777777778,9,True,0.004681822843849659,3,1,0.043691057711839676,2,8,1
7,10,memorandum,"January 17, 2014","February 28, 2012",0.5468294620513916,5,0.4775102734565735,13,"[[10, 8, 0.569680392742157], [9, 8, 0.5671825408935547], [2, 4, 0.4998701214790344], [5, 3, 0.49783921241760254], [3, 8, 0.4931701421737671], [6, 8, 0.4926309585571289], [8, 6, 0.4893624484539032], [5, 5, 0.48866212368011475], [0, 8, 0.4881725311279297], [5, 0, 0.46749210357666016], [5, 2, 0.4566819667816162], [5, 1, 0.45160233974456787], [4, 6, 0.4401344656944275], [1, 4, 0.43568065762519836], [7, 3, 0.4211059510707855], [12, 8, 0.41608455777168274], [8, 7, 0.4070779085159302], [11, 8, 0.352409303188324]]",True,1,"[[1, 0, [""is authorized""]], [1, 3, [""is authorized""]], [7, 5, [""shall determine""]], [7, 7, [""shall determine""]], [8, 5, [""shall determine""]], [8, 7, [""shall determine""]]]",0.01759510080530675,12,"[[5, 1, 0.025993156543017287], [1, 1, 0.01419528121378333], [5, 0, 0.012596864659119631]]",6.666666666666667,2,"[[5, 0, 10.0], [5, 1, 10.0], [12, 6, 0.0]]",20,0.10700757575757576,10,True,0.00041731575038284063,8,1,0.04146227240562439,3,8,1
10,10014,memorandum,"February 28, 2012","October 16, 2002",0.5930371284484863,3,0.6215652227401733,1,"[[1, 0, 0.6794292330741882], [2, 0, 0.6397759318351746], [7, 0, 0.5879248380661011], [5, 0, 0.585138201713562], [6, 0, 0.58009272813797], [0, 0, 0.5704699754714966], [3, 0, 0.5381354093551636], [4, 0, 0.486941933631897], [8, 0, 0.4054025411605835]]",True,1,"[[1, 0, [""i hereby""]]]",0.04861401575745925,2,"[[1, 0, 0.09417170943219184], [2, 0, 0.033484959156258876], [0, 0, 0.018185378683927042]]",0.0,1,"[[6, 0, 0.0], [7, 0, 0.0], [8, 0, 0.0]]",20,0.1406926406926407,1,True,0.3090237081050873,1,1,0.8397339582443237,2,8,1
10,9603,memorandum,"February 28, 2012","January 22, 2009",0.5647810697555542,15,0.5046537667512894,4,"[[7, 1, 0.5929452180862427], [6, 1, 0.5922716856002808], [3, 1, 0.5569102764129639], [5, 1, 0.5132256746292114], [8, 1, 0.5120956897735596], [4, 1, 0.49081939458847046], [2, 1, 0.4879775047302246], [0, 1, 0.4528953731060028], [1, 1, 0.4362860321998596], [7, 0, 0.3955751061439514]]",False,2,[],0.05317047244149287,1,"[[6, 1, 0.09153105143332055], [8, 1, 0.05600956578130847], [2, 1, 0.011970800109849602]]",0.0,1,"[[7, 1, 0.0], [8, 0, 0.0], [8, 1, 0.0]]",20,0.1369047619047619,2,True,0.001356401713564992,9,1,0.8705973029136658,1,8,1
10,9586,memorandum,"February 28, 2012","April 09, 2009",0.595340371131897,2,0.6008318662643433,2,"[[1, 0, 0.6579660177230835], [2, 0, 0.6124417185783386], [5, 0, 0.568767786026001], [7, 0, 0.5653674602508545], [0, 0, 0.5502481460571289], [6, 0, 0.5482609272003174], [3, 0, 0.5202268362045288], [4, 0, 0.4844590127468109], [8, 0, 0.38554155826568604]]",True,1,"[[1, 0, [""i hereby""]]]",0.044685296137985005,3,"[[1, 0, 0.08656126547521609], [2, 0, 0.030778887379534627], [0, 0, 0.0167157355592043]]",0.0,1,"[[6, 0, 0.0], [7, 0, 0.0], [8, 0, 0.0]]",20,0.13655185394315827,3,True,0.04146227240562439,2,1,0.4804786741733551,4,8,1
10,9451,memorandum,"February 28, 2012","August 30, 2011",0.5719105005264282,11,0.5729117691516876,3,"[[1, 0, 0.622818112373352], [2, 0, 0.5961885452270508], [7, 0, 0.5577335953712463], [6, 0, 0.5480062961578369], [0, 0, 0.5461854934692383], [5, 0, 0.52070152759552], [3, 0, 0.4850141406059265], [4, 0, 0.4499627351760864], [8, 0, 0.3804381489753723]]",True,1,"[[1, 0, [""i hereby""]]]",0.0444835311781342,4,"[[1, 0, 0.08381137922789644], [2, 0, 0.03216868967923434], [0, 0, 0.01747052462727183]]",0.0,1,"[[6, 0, 0.0], [7, 0, 0.0], [8, 0, 0.0]]",20,0.1327639751552795,4,True,0.02228618785738945,4,1,0.034618839621543884,5,8,1
10,9485,memorandum,"February 28, 2012","October 06, 2010",0.5767475366592407,9,0.5729117691516876,3,"[[1, 0, 0.622818112373352], [2, 0, 0.5961885452270508], [7, 0, 0.5577335953712463], [6, 0, 0.5480062961578369], [0, 0, 0.5461854934692383], [5, 0, 0.52070152759552], [3, 0, 0.4850141406059265], [4, 0, 0.4499627351760864], [8, 0, 0.3804381489753723]]",True,1,"[[1, 0, [""i hereby""]]]",0.0444835311781342,4,"[[1, 0, 0.08381137922789644], [2, 0, 0.03216868967923434], [0, 0, 0.01747052462727183]]",0.0,1,"[[6, 0, 0.0], [7, 0, 0.0], [8, 0, 0.0]]",20,0.1327639751552795,5,True,0.02228618785738945,5,1,0.034618839621543884,6,8,1
10,9529,memorandum,"February 28, 2012","April 07, 2010",0.5771353244781494,8,0.5729117691516876,3,"[[1, 0, 0.622818112373352], [2, 0, 0.5961885452270508], [7, 0, 0.5577335953712463], [6, 0, 0.5480062961578369], [0, 0, 0.5461854934692383], [5, 0, 0.52070152759552], [3, 0, 0.4850141406059265], [4, 0, 0.4499627351760864], [8, 0, 0.3804381489753723]]",True,1,"[[1, 0, [""i hereby""]]]",0.0444835311781342,4,"[[1, 0, 0.08381137922789644], [2, 0, 0.03216868967923434], [0, 0, 0.01747052462727183]]",0.0,1,"[[6, 0, 0.0], [7, 0, 0.0], [8, 0, 0.0]]",20,0.1327639751552795,6,True,0.02228618785738945,6,1,0.034618839621543884,7,8,1
10,9569,memorandum,"February 28, 2012","July 08, 2009",0.5782197713851929,7,0.5729117691516876,3,"[[1, 0, 0.622818112373352], [2, 0, 0.5961885452270508], [7, 0, 0.5577335953712463], [6, 0, 0.5480062961578369], [0, 0, 0.5461854934692383], [5, 0, 0.52070152759552], [3, 0, 0.4850141406059265], [4, 0, 0.4499627351760864], [8, 0, 0.3804381489753723]]",True,1,"[[1, 0, [""i hereby""]]]",0.0444835311781342,4,"[[1, 0, 0.08381137922789644], [2, 0, 0.03216868967923434], [0, 0, 0.01747052462727183]]",0.0,1,"[[6, 0, 0.0], [7, 0, 0.0], [8, 0, 0.0]]",20,0.1327639751552795,7,True,0.02228618785738945,7,1,0.034618839621543884,8,8,1
10,9663,memorandum,"February 28, 2012","February 28, 2008",0.5786870718002319,6,0.5729117691516876,3,"[[1, 0, 0.622818112373352], [2, 0, 0.5961885452270508], [7, 0, 0.5577335953712463], [6, 0, 0.5480062961578369], [0, 0, 0.5461854934692383], [5, 0, 0.52070152759552], [3, 0, 0.4850141406059265], [4, 0, 0.4499627351760864], [8, 0, 0.3804381489753723]]",True,1,"[[1, 0, [""i hereby""]]]",0.0444835311781342,4,"[[1, 0, 0.08381137922789644], [2, 0, 0.03216868967923434], [0, 0, 0.01747052462727183]]",0.0,1,"[[6, 0, 0.0], [7, 0, 0.0], [8, 0, 0.0]]",20,0.1327639751552795,8,True,0.022457055747509003,3,1,0.034100428223609924,9,8,1
10,9482,memorandum,"February 28, 2012","October 25, 2010",0.5602344274520874,20,0.49028368294239044,5,"[[1, 0, 0.5386367440223694], [7, 0, 0.5043768286705017], [2, 0, 0.47671210765838623], [0, 0, 0.4586721658706665], [5, 0, 0.45510876178741455], [6, 0, 0.454617440700531], [3, 0, 0.408905953168869], [4, 0, 0.3674675226211548], [8, 0, 0.3128780126571655]]",True,1,"[[1, 0, [""i hereby""]]]",0.016647601693331793,5,"[[1, 0, 0.03266822826142748], [0, 0, 0.011475347408637811], [3, 0, 0.005799229409930093]]",0.0,1,"[[6, 0, 0.0], [7, 0, 0.0], [8, 0, 0.0]]",20,0.12761904761904763,9,True,0.0014214043039828539,8,1,0.5583269596099854,3,8,1
10,10140,memorandum,"February 28, 2012","October 28, 2000",0.6118144392967224,1,0.46360616385936737,8,"[[1, 1, 0.5583611726760864], [7, 1, 0.500277042388916], [2, 1, 0.47023749351501465], [5, 1, 0.4571453034877777], [0, 1, 0.4449622631072998], [6, 1, 0.4278823435306549], [3, 1, 0.40553978085517883], [4, 1, 0.40482115745544434], [1, 0, 0.39784979820251465], [8, 0, 0.37273478507995605]]",True,1,"[[1, 0, [""i hereby""]], [1, 1, [""i hereby""]]]",0.004615577884708422,7,"[[1, 1, 0.009226672412253677], [5, 1, 0.0029644353994349995], [0, 0, 0.0016556258424365881]]",0.0,1,"[[7, 1, 0.0], [8, 0, 0.0], [8, 1, 0.0]]",20,0.12037037037037036,10,True,5.025061182095669e-05,10,1,0.0024726232513785362,10,8,1
11,10677,memorandum,"August 04, 2011","September 13, 1994",0.4617235064506531,1,0.5423663854598999,1,"[[0, 3, 0.5764108896255493], [1, 0, 0.5698564052581787], [0, 1, 0.5467458963394165], [2, 3, 0.504980742931366], [1, 2, 0.499986469745636], [3, 0, 0.4946831464767456]]",True,1,"[[0, 0, [""i hereby""]]]",0.01531857659231823,2,"[[1, 3, 0.025021494984465657], [2, 1, 0.011673116219596043], [2, 0, 0.009261118572892989]]",0.0,1,"[[3, 1, 0.0], [3, 2, 0.0], [3, 3, 0.0]]",20,0.1406926406926407,1,True,9.610241977497935e-05,9,1,0.00023782205244060606,6,8,1
11,28,memorandum,"August 04, 2011","June 20, 1951",0.4050561785697937,21,0.49807262420654297,4,"[[1, 0, 0.5819721221923828], [0, 0, 0.49625393748283386], [1, 2, 0.4757483899593353], [3, 0, 0.45399513840675354], [2, 0, 0.4521552622318268], [1, 1, 0.44243282079696655]]",False,2,[],0.009711655984066458,8,"[[3, 0, 0.011695886724952238], [3, 2, 0.011372319659495915], [0, 2, 0.006066761567751222]]",0.0,1,"[[3, 0, 0.0], [3, 1, 0.0], [3, 2, 0.0]]",20,0.125,2,True,5.9907062677666545e-05,10,1,5.94408847973682e-05,10,8,1
11,26,memorandum,"August 04, 2011","October 29, 2001",0.40356558561325073,22,0.45922331511974335,15,"[[1, 5, 0.5222468376159668], [1, 6, 0.4768482446670532], [0, 7, 0.4714395999908447], [1, 9, 0.46998387575149536], [3, 10, 0.46786823868751526], [1, 3, 0.45848995447158813], [1, 8, 0.44719892740249634], [2, 5, 0.42968541383743286], [1, 0, 0.42735517024993896], [1, 1, 0.4212365448474884], [1, 2, 0.3909488022327423], [1, 4, 0.34838664531707764]]",False,2,[],0.016196236052785713,1,"[[3, 8, 0.029037061423512985], [3, 0, 0.010961569621171402], [3, 3, 0.008590077113672755]]",0.0,1,"[[3, 8, 0.0], [3, 9, 0.0], [3, 10, 0.0]]",20,0.1238095238095238,3,True,0.00021654403826687485,4,1,0.000471011851914227,4,8,1
11,23,memorandum,"August 04, 2011","February 28, 2003",0.4392063021659851,4,0.4595150202512741,14,"[[1, 3, 0.5077130794525146], [1, 13, 0.5020971894264221], [0, 3, 0.48682287335395813], [3, 3, 0.4856072664260864], [1, 2, 0.47919756174087524], [1, 8, 0.47723454236984253], [1, 14, 0.46092483401298523], [1, 6, 0.44970759749412537], [0, 1, 0.44726836681365967], [1, 10, 0.4469791054725647], [2, 3, 0.4424649775028229], [1, 12, 0.4347570538520813], [0, 0, 0.4340594708919525], [1, 5, 0.43348586559295654], [1, 9, 0.4251232445240021], [1, 7, 0.42432859539985657], [3, 17, 0.4217400550842285], [1, 16, 0.40844032168388367], [1, 15, 0.3922252357006073], [1, 11, 0.3886492848396301], [3, 4, 0.3568733334541321]]",False,2,[],0.014702049162516995,3,"[[3, 14, 0.015563806159602112], [3, 13, 0.01493758005220954], [1, 14, 0.01360476127573933]]",0.0,1,"[[3, 15, 0.0], [3, 16, 0.0], [3, 17, 0.0]]",20,0.12050907319449519,4,True,0.000293654651613906,2,1,0.0032224839087575674,1,8,1
11,11570,memorandum,"August 04, 2011","February 13, 1975",0.4171605706214905,14,0.48968617618083954,5,"[[1, 1, 0.5219564437866211], [1, 0, 0.5016615986824036], [0, 1, 0.4858101010322571], [3, 0, 0.43284404277801514], [2, 0, 0.4296429455280304]]",False,2,[],0.0045740149285316825,11,"[[2, 1, 0.008536046100467034], [2, 0, 0.003576851034947593], [0, 0, 0.0016091476501804217]]",0.0,1,"[[2, 1, 0.0], [3, 0, 0.0], [3, 1, 0.0]]",20,0.11987711213517666,5,True,0.00013446628872770816,6,1,0.000414069538237527,5,8,1
11,11620,memorandum,"August 04, 2011","September 07, 1971",0.40186142921447754,23,0.5115815997123718,3,"[[1, 1, 0.5318109393119812], [0, 1, 0.5163303017616272], [3, 1, 0.5036880970001221], [2, 1, 0.5014129281044006], [1, 0, 0.48789429664611816]]",False,2,[],0.002347325147401113,15,"[[3, 1, 0.005712029603352245], [0, 1, 0.0013299458388510935], [2, 1, 0.0]]",0.0,1,"[[2, 1, 0.0], [3, 0, 0.0], [3, 1, 0.0]]",20,0.1196687370600414,6,True,0.00026738259475678205,3,1,0.0005152656813152134,3,8,1
11,9866,memorandum,"August 04, 2011","November 18, 2004",0.4264495372772217,10,0.5123052597045898,2,"[[3, 0, 0.5868706107139587], [1, 0, 0.43084365129470825], [2, 0, 0.39177894592285156], [0, 0, 0.34146642684936523]]",False,2,[],0.0005910896180163896,19,"[[3, 0, 0.0009716625366628825], [2, 0, 0.0008016063173862865], [1, 0, 0.0]]",0.0,1,"[[1, 0, 0.0], [2, 0, 0.0], [3, 0, 0.0]]",20,0.11871461871461872,7,True,0.0001076283588190563,8,1,8.156225521815941e-05,8,8,1
