document_id,document_type,identifier,title,date,url
5855,letter,,congressional leaders reporting certification required the ratification 2,"January 13, 1999",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-certification-required-the-ratification-2
5856,letter,,congressional leaders transmitting report required the ratification resolution the,"January 13, 1999",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-report-required-the-ratification-resolution-the
5857,letter,,congressional leaders reporting certification required the ratification 1,"January 13, 1999",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-certification-required-the-ratification-1
5858,letter,,congressional leaders transmitting report the comprehensive trade and development 1,"January 13, 1999",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-report-the-comprehensive-trade-and-development-1
5860,letter,,congressional leaders reporting the national emergency with respect the federal 3,"January 05, 1999",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-the-national-emergency-with-respect-the-federal-3
5861,letter,,congressional leaders reporting the national emergency with respect libya 3,"December 30, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-the-national-emergency-with-respect-libya-3
5862,letter,,congressional leaders continuation the national emergency with respect libya 4,"December 30, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-continuation-the-national-emergency-with-respect-libya-4
5863,letter,,congressional leaders transmitting report the emigration policies and trade 3,"December 29, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-report-the-emigration-policies-and-trade-3
5864,letter,,congressional leaders transmitting plan and report reorganization the foreign,"December 29, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-plan-and-report-reorganization-the-foreign
5865,letter,,congressional leaders the military strikes against iraq,"December 18, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-the-military-strikes-against-iraq
5866,letter,,congressional leaders major illicit drug producing and drug transit countries 0,"December 04, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-major-illicit-drug-producing-and-drug-transit-countries-0
5867,letter,,congressional leaders reporting the national emergency with respect the federal 2,"December 03, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-the-national-emergency-with-respect-the-federal-2
5869,letter,,congressional leaders transmitting report cyprus 24,"November 18, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-report-cyprus-24
5871,letter,,congressional leaders continuation the national emergency regarding weapons mass,"November 12, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-continuation-the-national-emergency-regarding-weapons-mass
5872,letter,,congressional leaders continuation the national emergency with respect iran 2,"November 09, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-continuation-the-national-emergency-with-respect-iran-2
5873,letter,,congressional leaders reporting the national emergency with respect sudan,"November 06, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-the-national-emergency-with-respect-sudan
5875,letter,,congressional leaders transmitting the national security strategy report,"October 29, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-the-national-security-strategy-report
5876,letter,,congressional leaders continuation the national emergency with respect sudan 0,"October 27, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-continuation-the-national-emergency-with-respect-sudan-0
5877,letter,,congressional leaders reporting the national emergency with respect angola,"October 23, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-the-national-emergency-with-respect-angola
5878,letter,,congressional leaders reporting budget deferrals 1,"October 22, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-budget-deferrals-1
5879,letter,,congressional leaders reporting the national emergency with respect significant,"October 21, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-the-national-emergency-with-respect-significant
5880,letter,,house speaker newt gingrich urging reauthorization the older americans act,"October 08, 1998",https://www.presidency.ucsb.edu/documents/letter-house-speaker-newt-gingrich-urging-reauthorization-the-older-americans-act
5881,letter,,senate majority leader trent lott urging reauthorization the older americans act,"October 08, 1998",https://www.presidency.ucsb.edu/documents/letter-senate-majority-leader-trent-lott-urging-reauthorization-the-older-americans-act
5882,letter,,congressional leaders reporting the deployment united states forces response the 1,"September 29, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-the-deployment-united-states-forces-response-the-1
5883,letter,,congressional leaders cyprus 3,"September 22, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-cyprus-3
5884,letter,,congressional leaders transmitting report implementation the partnership for peace,"September 17, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-report-implementation-the-partnership-for-peace
5885,letter,,congressional leaders reporting iraqs compliance with united nations security 33,"September 03, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-iraqs-compliance-with-united-nations-security-33
5886,letter,,the majority leader the senate the patients bill rights,"September 01, 1998",https://www.presidency.ucsb.edu/documents/letter-the-majority-leader-the-senate-the-patients-bill-rights
5887,letter,,congressional leaders reporting military action against terrorist sites afghanistan,"August 21, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-military-action-against-terrorist-sites-afghanistan
5888,letter,,congressional leaders terrorists who threaten disrupt the middle east peace process,"August 20, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-terrorists-who-threaten-disrupt-the-middle-east-peace-process
5889,letter,,congressional leaders additional sanctions under the national emergency with,"August 18, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-additional-sanctions-under-the-national-emergency-with
5890,letter,,congressional leaders reporting the deployment united states forces protect the,"August 18, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-the-deployment-united-states-forces-protect-the
5891,letter,,congressional leaders reporting the national emergency with respect iraq 1,"August 13, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-the-national-emergency-with-respect-iraq-1
5892,letter,,congressional leaders continuation the national emergency with respect the lapse 2,"August 13, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-continuation-the-national-emergency-with-respect-the-lapse-2
5893,letter,,presidents information technology advisory committee co chairmen bill joy and ken,"August 10, 1998",https://www.presidency.ucsb.edu/documents/letter-presidents-information-technology-advisory-committee-co-chairmen-bill-joy-and-ken
5894,letter,,congressional leaders reporting the deployment united states forces response the 0,"August 10, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-the-deployment-united-states-forces-response-the-0
5896,letter,,congressional leaders action title iii the cuban liberty and democratic 0,"July 16, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-action-title-iii-the-cuban-liberty-and-democratic-0
5897,letter,,congressional leaders financial assistance for farmers,"July 15, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-financial-assistance-for-farmers
5898,letter,,congressional leaders the emigration policies and trade status certain former,"July 09, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-the-emigration-policies-and-trade-status-certain-former
5899,letter,,congressional leaders reporting the national emergency with respect libya 2,"July 06, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-the-national-emergency-with-respect-libya-2
5900,letter,,congressional leaders transmitting report the emigration policies and trade 2,"July 01, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-report-the-emigration-policies-and-trade-2
5902,letter,,congressional leaders proposed hate crimes prevention legislation,"June 24, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-proposed-hate-crimes-prevention-legislation
5903,letter,,congressional leaders reporting iraqs compliance with united nations security 32,"June 24, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-iraqs-compliance-with-united-nations-security-32
5905,letter,,congressional leaders transmitting report the conventional armed forces europe,"June 22, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-report-the-conventional-armed-forces-europe
5906,letter,,congressional leaders reporting the deployment military forces for stabilization 1,"June 19, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-the-deployment-military-forces-for-stabilization-1
5907,letter,,congressional leaders transmitting report compliance with the chemical weapons 0,"June 18, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-report-compliance-with-the-chemical-weapons-0
5908,letter,,congressional leaders reporting the situation guinea bissau and the deployment,"June 12, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-the-situation-guinea-bissau-and-the-deployment
5909,letter,,congressional leaders reporting the detonation nuclear device pakistan,"May 30, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-the-detonation-nuclear-device-pakistan
5910,letter,,congressional leaders action facilitate positive adjustment competition from,"May 30, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-action-facilitate-positive-adjustment-competition-from
5911,letter,,congressional leaders continuation the national emergency with respect the federal,"May 28, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-continuation-the-national-emergency-with-respect-the-federal
5912,letter,,congressional leaders reporting the national emergency with respect burma 0,"May 26, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-the-national-emergency-with-respect-burma-0
5913,letter,,congressional leaders transmitting report cyprus 22,"May 26, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-report-cyprus-22
5914,letter,,congressional leaders proposed tobacco legislation,"May 20, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-proposed-tobacco-legislation
5915,letter,,congressional leaders food safety legislation,"May 11, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-food-safety-legislation
5916,letter,,congressional leaders international monetary fund and united nations funding,"April 28, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-international-monetary-fund-and-united-nations-funding
5917,letter,,congressional leaders transmitting report the helsinki joint statement nuclear,"April 23, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-report-the-helsinki-joint-statement-nuclear
5918,letter,,congressional leaders proposed education legislation,"April 20, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-proposed-education-legislation
5919,letter,,congressional leaders transmitting report prevention nuclear proliferation 0,"April 15, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-report-prevention-nuclear-proliferation-0
5920,letter,,congressional leaders transmitting waiver most favored nation trade status for,"April 07, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-waiver-most-favored-nation-trade-status-for
5921,letter,,congressional leaders transmitting report the national emergency with respect the 1,"April 06, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-report-the-national-emergency-with-respect-the-1
5923,letter,,congressional leaders transmitting report cyprus 21,"April 01, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-report-cyprus-21
5924,letter,,the speaker the house the disadvantaged business enterprise program,"April 01, 1998",https://www.presidency.ucsb.edu/documents/letter-the-speaker-the-house-the-disadvantaged-business-enterprise-program
5925,letter,,house committee transportation and infrastructure chairman bud shuster legislation,"March 31, 1998",https://www.presidency.ucsb.edu/documents/letter-house-committee-transportation-and-infrastructure-chairman-bud-shuster-legislation
5926,letter,,congressional leaders patients bill rights legislation,"March 31, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-patients-bill-rights-legislation
5927,letter,,the speaker the house representatives campaign finance reform legislation,"March 30, 1998",https://www.presidency.ucsb.edu/documents/letter-the-speaker-the-house-representatives-campaign-finance-reform-legislation
5928,letter,,congressional leaders transportation legislation,"March 28, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transportation-legislation
5929,letter,,congressional leaders the enlargement the north atlantic treaty organization,"March 14, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-the-enlargement-the-north-atlantic-treaty-organization
5930,letter,,congressional leaders the convention the elimination all forms discrimination,"March 11, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-the-convention-the-elimination-all-forms-discrimination
5931,letter,,congressional leaders transmitting report the korean peninsula energy development 3,"March 04, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-report-the-korean-peninsula-energy-development-3
5932,letter,,the chairman the federal communications commission campaign finance reform,"February 27, 1998",https://www.presidency.ucsb.edu/documents/letter-the-chairman-the-federal-communications-commission-campaign-finance-reform
5933,letter,,members the federal election commission campaign finance reform,"February 27, 1998",https://www.presidency.ucsb.edu/documents/letter-members-the-federal-election-commission-campaign-finance-reform
5935,letter,,congressional leaders transmitting the report chemical and biological weapons,"February 24, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-the-report-chemical-and-biological-weapons
5936,letter,,congressional leaders reporting budget rescissions 2,"February 20, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-budget-rescissions-2
5937,letter,,members the senate campaign finance reform legislation,"February 20, 1998",https://www.presidency.ucsb.edu/documents/letter-members-the-senate-campaign-finance-reform-legislation
5938,letter,,congressional leaders transmitting the annual certification the nuclear weapons,"February 11, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-the-annual-certification-the-nuclear-weapons
5939,letter,,the chairman and members the federal communications commission free and discounted,"February 05, 1998",https://www.presidency.ucsb.edu/documents/letter-the-chairman-and-members-the-federal-communications-commission-free-and-discounted
5940,letter,,the members the federal election commission campaign finance reform,"February 05, 1998",https://www.presidency.ucsb.edu/documents/letter-the-members-the-federal-election-commission-campaign-finance-reform
5941,letter,,congressional leaders reporting iraqs compliance with united nations security 30,"February 03, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-iraqs-compliance-with-united-nations-security-30
5942,letter,,congressional leaders the united states air force operating location near groom 0,"January 31, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-the-united-states-air-force-operating-location-near-groom-0
5943,letter,,congressional leaders continuation the national emergency with respect terrorists,"January 21, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-continuation-the-national-emergency-with-respect-terrorists
5944,letter,,congressional leaders transmitting report the emigration policies and trade 1,"January 21, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-report-the-emigration-policies-and-trade-1
5945,letter,,congressional leaders transmitting report the emigration policies and trade 0,"January 20, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-report-the-emigration-policies-and-trade-0
5946,letter,,congressional leaders action title iii the cuban liberty and democratic solidarity,"January 16, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-action-title-iii-the-cuban-liberty-and-democratic-solidarity
5947,letter,,congressional leaders transmitting report cyprus 20,"January 13, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-report-cyprus-20
5948,letter,,congressional leaders reporting the national emergency with respect libya 1,"January 13, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-the-national-emergency-with-respect-libya-1
5949,letter,,congressional leaders the china united states nuclear cooperation agreement 0,"January 12, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-the-china-united-states-nuclear-cooperation-agreement-0
5950,letter,,congressional leaders the china united states nuclear cooperation agreement,"January 12, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-the-china-united-states-nuclear-cooperation-agreement
5951,letter,,congressional leaders continuation the national emergency with respect libya 3,"January 02, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-continuation-the-national-emergency-with-respect-libya-3
5952,letter,,congressional leaders transmitting report cyprus 19,"January 02, 1998",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-report-cyprus-19
5953,letter,,congressional leaders transmitting report the emigration policies and trade status,"December 31, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-report-the-emigration-policies-and-trade-status
5954,letter,,congressional leaders reporting certification required the ratification 0,"December 31, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-certification-required-the-ratification-0
5955,letter,,congressional leaders transmitting report the comprehensive trade and development 0,"December 23, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-report-the-comprehensive-trade-and-development-0
5956,letter,,congressional leaders transmitting report the lapse the export administration act,"December 19, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-report-the-lapse-the-export-administration-act
5957,letter,,congressional leaders reporting certification required the ratification resolution,"December 19, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-certification-required-the-ratification-resolution
5958,letter,,congressional leaders reporting the deployment military forces for stabilization 0,"December 19, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-the-deployment-military-forces-for-stabilization-0
5959,letter,,congressional leaders additional sanctions against unita,"December 12, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-additional-sanctions-against-unita
5960,letter,,congressional leaders reporting the national emergency with respect burma,"December 09, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-the-national-emergency-with-respect-burma
5961,letter,,text letter shelia davis lawrence,"December 08, 1997",https://www.presidency.ucsb.edu/documents/text-letter-shelia-davis-lawrence
5962,letter,,congressional leaders most favored nation trade status for certain former eastern,"December 05, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-most-favored-nation-trade-status-for-certain-former-eastern
5963,letter,,congressional leaders transmitting report the operation the andean trade preference,"December 04, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-report-the-operation-the-andean-trade-preference
5964,letter,,congressional leaders reporting the national emergency with respect the federal 1,"December 03, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-the-national-emergency-with-respect-the-federal-1
5965,letter,,congressional leaders transmitting report prevention nuclear proliferation,"December 02, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-report-prevention-nuclear-proliferation
5966,letter,,congressional leaders transmitting line item veto the departments commerce justice,"December 02, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-line-item-veto-the-departments-commerce-justice
5967,letter,,congressional leaders reporting iraqs compliance with united nations security 29,"November 26, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-iraqs-compliance-with-united-nations-security-29
5968,letter,,congressional leaders reporting the national emergency with respect iran 4,"November 25, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-the-national-emergency-with-respect-iran-4
5969,letter,,congressional leaders transmitting line item vetoes the agriculture rural,"November 20, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-line-item-vetoes-the-agriculture-rural
5970,letter,,congressional leaders transmitting line item vetoes the department the interior and,"November 20, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-line-item-vetoes-the-department-the-interior-and
5971,letter,,congressional leaders transmitting report the korean peninsula energy development 2,"November 13, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-report-the-korean-peninsula-energy-development-2
5972,letter,,congressional leaders major narcotics producing and transit countries 1,"November 09, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-major-narcotics-producing-and-transit-countries-1
5973,letter,,congressional leaders transmitting report cyprus 18,"November 07, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-report-cyprus-18
5974,letter,,congressional leaders transmitting line item vetoes the energy and water,"October 17, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-line-item-vetoes-the-energy-and-water
5975,letter,,congressional leaders continuation the national emergency with respect narcotics 0,"October 17, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-continuation-the-national-emergency-with-respect-narcotics-0
5976,letter,,congressional leaders transmitting line item veto the treasury and general,"October 16, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-line-item-veto-the-treasury-and-general
5977,letter,,congressional leaders reporting the national emergency with respect narcotics 1,"October 15, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-the-national-emergency-with-respect-narcotics-1
5978,letter,,congressional leaders transmitting line item vetoes the department defense,"October 14, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-line-item-vetoes-the-department-defense
5979,letter,,congressional leaders transmitting report future free trade area negotiations,"September 25, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-report-future-free-trade-area-negotiations
5980,letter,,congressional leaders reporting iraqs compliance with united nations security 28,"September 23, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-iraqs-compliance-with-united-nations-security-28
5981,letter,,congressional leaders transmitting report trade military articles and services,"September 15, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-report-trade-military-articles-and-services
5982,letter,,congressional leaders transmitting report the partnership for peace initiative 0,"September 03, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-report-the-partnership-for-peace-initiative-0
5983,letter,,congressional leaders transmitting alternative plan for federal civilian employee,"August 29, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-alternative-plan-for-federal-civilian-employee
5984,letter,,congressional leaders prohibiting certain transactions with respect iran,"August 19, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-prohibiting-certain-transactions-with-respect-iran
5985,letter,,congressional leaders transmitting report implementation the defense exports,"August 18, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-report-implementation-the-defense-exports
5986,letter,,congressional leaders continuation the national emergency with respect the lapse 1,"August 13, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-continuation-the-national-emergency-with-respect-the-lapse-1
5987,letter,,congressional leaders reporting the national emergency with respect narcotics 0,"August 12, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-the-national-emergency-with-respect-narcotics-0
5988,letter,,congressional leaders transmitting line item vetoes the taxpayer relief act 1997,"August 11, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-line-item-vetoes-the-taxpayer-relief-act-1997
5989,letter,,congressional leaders transmitting line item veto the balanced budget act 1997,"August 11, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-line-item-veto-the-balanced-budget-act-1997
5991,letter,,congressional leaders title iii the cuban liberty and democratic solidarity,"July 16, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-title-iii-the-cuban-liberty-and-democratic-solidarity
5992,letter,,congressional leaders the situation cambodia,"July 11, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-the-situation-cambodia
5993,letter,,congressional leaders reporting iraqs compliance with united nations security 27,"July 09, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-iraqs-compliance-with-united-nations-security-27
5994,letter,,congressional leaders cyprus 2,"July 08, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-cyprus-2
5995,letter,,congressional leaders most favored nation status for russia,"June 30, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-most-favored-nation-status-for-russia
5996,letter,,congressional leaders transmitting report cyprus 17,"June 25, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-report-cyprus-17
5997,letter,,congressional leaders the deployment united states military forces for 3,"June 20, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-the-deployment-united-states-military-forces-for-3
5998,letter,,the federal election commission requesting action end the soft money system,"June 04, 1997",https://www.presidency.ucsb.edu/documents/letter-the-federal-election-commission-requesting-action-end-the-soft-money-system
5999,letter,,congressional leaders reporting the deployment united states forces sierra leone,"May 30, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-the-deployment-united-states-forces-sierra-leone
6000,letter,,congressional leaders transmitting report the korean peninsula energy development 1,"May 19, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-report-the-korean-peninsula-energy-development-1
6001,letter,,congressional leaders reporting iraqs compliance with united nations security 26,"May 08, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-iraqs-compliance-with-united-nations-security-26
6002,letter,,congressional leaders transmitting report cyprus 16,"April 25, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-report-cyprus-16
6003,letter,,the oklahoma city memorial foundation,"April 14, 1997",https://www.presidency.ucsb.edu/documents/letter-the-oklahoma-city-memorial-foundation
6004,letter,,the speaker the house representatives supplemental funding for the federal election,"April 07, 1997",https://www.presidency.ucsb.edu/documents/letter-the-speaker-the-house-representatives-supplemental-funding-for-the-federal-election
6005,letter,,congressional leaders reporting the national emergency with respect angola unita,"April 03, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-the-national-emergency-with-respect-angola-unita
6006,letter,,the chairman the federal communications commission the advertising distilled liquor,"April 01, 1997",https://www.presidency.ucsb.edu/documents/letter-the-chairman-the-federal-communications-commission-the-advertising-distilled-liquor
6007,letter,,congressional leaders reporting payments cuba,"March 28, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-payments-cuba
6008,letter,,congressional leaders reporting the situation zaire,"March 27, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-the-situation-zaire
6009,letter,,speaker the house newt gingrich proposed compensatory time legislation,"March 19, 1997",https://www.presidency.ucsb.edu/documents/letter-speaker-the-house-newt-gingrich-proposed-compensatory-time-legislation
6010,letter,,congressional leaders reporting the deployment united states forces albania,"March 15, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-the-deployment-united-states-forces-albania
6011,letter,,congressional leaders transmitting the report peacekeeping operations 0,"March 10, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-the-report-peacekeeping-operations-0
6012,letter,,congressional leaders reporting iraqs compliance with united nations security 25,"March 07, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-iraqs-compliance-with-united-nations-security-25
6013,letter,,congressional leaders transmitting report international agreements 5,"March 06, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-report-international-agreements-5
6014,letter,,congressional leaders transmitting report the enlargement the north atlantic treaty,"February 24, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-report-the-enlargement-the-north-atlantic-treaty
6015,letter,,national bioethics advisory commission chair harold shapiro cloning technology,"February 24, 1997",https://www.presidency.ucsb.edu/documents/letter-national-bioethics-advisory-commission-chair-harold-shapiro-cloning-technology
6016,letter,,congressional leaders transmitting the second africa trade and development report,"February 18, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-the-second-africa-trade-and-development-report
6017,letter,,congressional leaders cyprus 1,"February 07, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-cyprus-1
6018,letter,,congressional leaders and the chairman the federal communications commission,"February 04, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-and-the-chairman-the-federal-communications-commission
6019,letter,,congressional leaders funding for international family planning,"January 31, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-funding-for-international-family-planning
6020,letter,,congressional leaders reporting terrorists who threaten disrupt the middle east 0,"January 28, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-terrorists-who-threaten-disrupt-the-middle-east-0
6021,letter,,congressional leaders transmitting the report entitled support for democratic,"January 28, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-the-report-entitled-support-for-democratic
6022,letter,,congressional leaders transmitting report the intelligence community budget,"January 13, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-report-the-intelligence-community-budget
6023,letter,,congressional leaders reporting economic sanctions against libya 0,"January 10, 1997",https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-reporting-economic-sanctions-against-libya-0
